# time, altitude, r1, r2, r3, r4
1623718010.652 0.000 0.000 0.000 0.000 0.000
1623718011.155 0.000 0.000 0.000 0.000 0.000
1623718011.353 0.000 0.000 0.000 0.000 0.000
1623718011.581 0.000 0.000 0.000 0.000 0.000
1623718011.819 0.000 0.000 0.000 0.000 0.000
1623718011.987 0.000 0.000 0.000 0.000 0.000
1623718012.160 0.000 0.000 0.000 0.000 0.000
1623718012.338 0.000 0.000 0.000 0.000 0.000
1623718012.523 0.000 0.000 0.000 0.000 0.000
1623718012.721 0.000 0.000 0.000 0.000 0.000
1623718012.949 0.000 0.000 0.000 0.000 0.000
1623718013.506 0.000 0.000 0.000 0.000 0.000
1623718013.674 0.000 0.000 0.000 0.000 0.000
1623718013.847 0.000 0.000 0.000 0.000 0.000
1623718014.025 0.000 0.000 0.000 0.000 0.000
1623718014.210 0.000 0.000 0.000 0.000 0.000
1623718014.408 0.000 0.000 0.000 0.000 0.000
1623718014.636 0.000 0.000 0.000 0.000 0.000
1623718014.874 0.000 0.000 0.000 0.000 0.000
1623718015.042 0.000 0.000 0.000 0.000 0.000
1623718015.215 0.000 0.000 0.000 0.000 0.000
1623718015.712 0.000 0.000 0.000 0.000 0.000
1623718015.897 0.000 0.000 0.000 0.000 0.000
1623718016.096 0.000 0.000 0.000 0.000 0.000
1623718016.324 0.000 0.000 0.000 0.000 0.000
1623718016.562 0.000 0.000 0.000 0.000 0.000
1623718016.730 0.000 0.000 0.000 0.000 0.000
1623718016.903 0.000 0.000 0.000 0.000 0.000
1623718017.081 0.000 0.000 0.000 0.000 0.000
1623718017.266 0.000 0.000 0.000 0.000 0.000
1623718017.465 0.000 0.000 0.000 0.000 0.000
1623718018.014 0.000 0.000 0.000 0.000 0.000
1623718018.252 0.000 0.000 0.000 0.000 0.000
1623718018.419 0.000 0.000 0.000 0.000 0.000
1623718018.592 0.000 0.000 0.000 0.000 0.000
1623718018.769 0.000 0.000 0.000 0.000 0.000
1623718018.953 0.000 0.000 0.000 0.000 0.000
1623718019.151 0.000 0.000 0.000 0.000 0.000
1623718019.379 0.000 0.000 0.000 0.000 0.000
1623718019.617 0.000 0.000 0.000 0.000 0.000
1623718019.785 0.000 0.000 0.000 0.000 0.000
1623718020.279 0.000 0.000 0.000 0.000 0.000
1623718020.456 0.000 0.000 0.000 0.000 0.000
1623718020.641 0.000 0.000 0.000 0.000 0.000
1623718020.839 0.000 0.000 0.000 0.000 0.000
1623718021.067 0.000 0.000 0.000 0.000 0.000
1623718021.305 0.000 0.000 0.000 0.000 0.000
1623718021.473 0.000 0.000 0.000 0.000 0.000
1623718021.646 0.000 0.000 0.000 0.000 0.000
1623718021.823 0.000 0.000 0.000 0.000 0.000
1623718022.008 0.000 0.000 0.000 0.000 0.000
1623718022.528 0.000 0.000 0.000 0.000 0.000
1623718022.756 0.000 0.000 0.000 0.000 0.000
1623718022.993 0.000 0.000 0.000 0.000 0.000
1623718023.161 0.000 0.000 0.000 0.000 0.000
1623718023.334 0.000 0.000 0.000 0.000 0.000
1623718023.511 0.000 0.000 0.000 0.000 0.000
1623718023.695 0.000 0.000 0.000 0.000 0.000
1623718023.893 0.000 0.000 0.000 0.000 0.000
1623718024.121 0.000 0.000 0.000 0.000 0.000
1623718024.358 0.000 0.000 0.000 0.000 0.000
1623718024.848 0.000 0.000 0.000 0.000 0.000
1623718025.021 0.000 0.000 0.000 0.000 0.000
1623718025.199 0.000 0.000 0.000 0.000 0.000
1623718025.383 0.000 0.000 0.000 0.000 0.000
1623718026.108 0.000 0.000 0.000 0.000 0.000
1623718026.348 0.000 0.000 0.000 0.000 0.000
1623718026.586 0.000 0.000 0.000 0.000 0.000
1623718026.753 0.000 0.000 0.000 0.000 0.000
1623718026.926 0.000 0.000 0.000 0.000 0.000
1623718027.103 0.000 0.000 0.000 0.000 0.000
1623718027.605 0.000 0.000 0.000 0.000 0.000
1623718027.803 0.000 0.000 0.000 0.000 0.000
1623718028.030 0.000 0.000 0.000 0.000 0.000
1623718028.268 0.000 0.000 0.000 0.000 0.000
1623718028.436 0.000 0.000 0.000 0.000 0.000
1623718028.609 0.000 0.000 0.000 0.000 0.000
1623718028.786 0.000 0.000 0.000 0.000 0.000
1623718028.971 0.000 0.000 0.000 0.000 0.000
1623718029.169 0.000 0.000 0.000 0.000 0.000
1623718029.396 0.000 0.000 0.000 0.000 0.000
1623718029.953 0.000 0.000 0.000 0.000 0.000
1623718030.121 0.000 0.000 0.000 0.000 0.000
1623718030.294 0.000 0.000 0.000 0.000 0.000
1623718030.471 0.000 0.000 0.000 0.000 0.000
1623718030.655 0.000 0.000 0.000 0.000 0.000
1623718030.854 0.000 0.000 0.000 0.000 0.000
1623718031.081 0.000 0.000 0.000 0.000 0.000
1623718031.318 0.000 0.000 0.000 0.000 0.000
1623718031.486 0.000 0.000 0.000 0.000 0.000
1623718031.658 0.000 0.000 0.000 0.000 0.000
1623718032.153 0.000 0.000 0.000 0.000 0.000
1623718032.336 0.000 0.000 0.000 0.000 0.000
1623718032.534 0.000 0.000 0.000 0.000 0.000
1623718032.760 0.000 0.000 0.000 0.000 0.000
1623718032.996 0.000 0.000 0.000 0.000 0.000
1623718033.163 0.000 0.000 0.000 0.000 0.000
1623718033.335 0.000 0.000 0.000 0.000 0.000
1623718033.510 0.000 0.000 0.000 0.000 0.000
1623718033.694 0.000 0.000 0.000 0.000 0.000
1623718033.891 0.000 0.000 0.000 0.000 0.000
1623718034.435 0.000 0.000 0.000 0.000 0.000
1623718034.672 0.000 0.000 0.000 0.000 0.000
1623718034.838 0.000 0.000 0.000 0.000 0.000
1623718035.010 0.000 0.000 0.000 0.000 0.000
1623718035.186 0.000 0.000 0.000 0.000 0.000
1623718035.369 0.000 0.000 0.000 0.000 0.000
1623718035.566 0.000 0.000 0.000 0.000 0.000
1623718035.792 0.000 0.000 0.000 0.000 0.000
1623718036.028 0.000 0.000 0.000 0.000 0.000
1623718036.195 0.000 0.000 0.000 0.000 0.000
1623718036.685 0.000 0.000 0.000 0.000 0.000
1623718036.861 0.000 0.000 0.000 0.000 0.000
1623718037.044 0.000 0.000 0.000 0.000 0.000
1623718037.241 0.000 0.000 0.000 0.000 0.000
1623718037.467 0.000 0.000 0.000 0.000 0.000
1623718037.703 0.000 0.000 0.000 0.000 0.000
1623718037.869 0.000 0.000 0.000 0.000 0.000
1623718038.040 0.000 0.000 0.000 0.000 0.000
1623718038.216 0.000 0.000 0.000 0.000 0.000
1623718038.399 0.000 0.000 0.000 0.000 0.000
1623718038.917 0.000 0.000 0.000 0.000 0.000
1623718039.143 0.000 0.000 0.000 0.000 0.000
1623718039.379 0.000 0.000 0.000 0.000 0.000
1623718039.546 0.000 0.000 0.000 0.000 0.000
1623718039.717 0.000 0.000 0.000 0.000 0.000
1623718039.894 0.000 0.000 0.000 0.000 0.000
1623718040.077 0.000 0.000 0.000 0.000 0.000
1623718040.274 0.000 0.000 0.000 0.000 0.000
1623718040.499 0.000 0.000 0.000 0.000 0.000
1623718040.736 0.000 0.000 0.000 0.000 0.000
1623718041.223 0.000 0.000 0.000 0.000 0.000
1623718041.394 0.000 0.000 0.000 0.000 0.000
1623718041.570 0.000 0.000 0.000 0.000 0.000
1623718041.752 0.000 0.000 0.000 0.000 0.000
1623718041.949 0.000 0.000 0.000 0.000 0.000
1623718042.175 0.000 0.000 0.000 0.000 0.000
1623718042.411 0.000 0.000 0.000 0.000 0.000
1623718042.577 0.000 0.000 0.000 0.000 0.000
1623718042.748 0.000 0.000 0.000 0.000 0.000
1623718043.944 0.000 0.000 0.000 0.000 0.000
1623718044.141 0.000 0.000 0.000 0.000 0.000
1623718044.367 0.000 0.000 0.000 0.000 0.000
1623718044.602 0.000 0.000 0.000 0.000 0.000
1623718044.769 0.000 0.000 0.000 0.000 0.000
1623718044.940 0.000 0.000 0.000 0.000 0.000
1623718045.115 0.000 0.000 0.000 0.000 0.000
1623718045.298 0.000 0.000 0.000 0.000 0.000
1623718045.495 0.000 0.000 0.000 0.000 0.000
1623718045.720 0.000 0.000 0.000 0.000 0.000
1623718046.272 0.000 0.000 0.000 0.000 0.000
1623718046.439 0.000 0.000 0.000 0.000 0.000
1623718046.610 0.000 0.000 0.000 0.000 0.000
1623718046.785 0.000 0.000 0.000 0.000 0.000
1623718046.968 0.000 0.000 0.000 0.000 0.000
1623718047.165 0.000 0.000 0.000 0.000 0.000
1623718047.390 0.000 0.000 0.000 0.000 0.000
1623718047.626 0.000 0.000 0.000 0.000 0.000
1623718047.792 0.000 0.000 0.000 0.000 0.000
1623718047.963 0.000 0.000 0.000 0.000 0.000
1623718048.455 0.000 0.000 0.000 0.000 0.000
1623718048.638 0.000 0.000 0.000 0.000 0.000
