# time, altitude, r1, r2, r3, r4
1623906159.232 0.000 0.000 0.000 0.000 0.000
1623906159.404 0.000 0.000 0.000 0.000 0.000
1623906159.581 0.000 0.000 0.000 0.000 0.000
1623906159.765 0.000 0.000 0.000 0.000 0.000
1623906159.964 0.000 0.000 0.000 0.000 0.000
1623906160.191 0.000 0.000 0.000 0.000 0.000
1623906160.428 0.000 0.000 0.000 0.000 0.000
1623906160.596 0.000 0.000 0.000 0.000 0.000
1623906160.769 0.000 0.000 0.000 0.000 0.000
1623906160.946 0.000 0.000 0.000 0.000 0.000
1623906161.450 0.000 0.000 0.000 0.000 0.000
1623906161.649 0.000 0.000 0.000 0.000 0.000
1623906161.876 0.000 0.000 0.000 0.000 0.000
1623906162.114 0.000 0.000 0.000 0.000 0.000
1623906162.282 0.000 0.000 0.000 0.000 0.000
1623906162.455 0.000 0.000 0.000 0.000 0.000
1623906162.633 0.000 0.000 0.000 0.000 0.000
1623906162.818 0.000 0.000 0.000 0.000 0.000
1623906163.017 0.000 0.000 0.000 0.000 0.000
1623906163.244 0.000 0.000 0.000 0.000 0.000
1623906163.803 0.000 0.000 0.000 0.000 0.000
1623906163.971 0.000 0.000 0.000 0.000 0.000
1623906164.144 0.000 0.000 0.000 0.000 0.000
1623906164.322 0.000 0.000 0.000 0.000 0.000
1623906164.506 0.000 0.000 0.000 0.000 0.000
1623906164.705 0.000 0.000 0.000 0.000 0.000
1623906164.933 0.000 0.000 0.000 0.000 0.000
1623906165.170 0.000 0.000 0.000 0.000 0.000
1623906165.339 0.000 0.000 0.000 0.000 0.000
1623906165.512 0.000 0.000 0.000 0.000 0.000
1623906166.527 0.000 0.000 0.000 0.000 0.000
1623906166.724 0.000 0.000 0.000 0.000 0.000
1623906166.923 0.000 0.000 0.000 0.000 0.000
1623906167.151 0.000 0.000 0.000 0.000 0.000
1623906167.389 0.000 0.000 0.000 0.000 0.000
1623906167.557 0.000 0.000 0.000 0.000 0.000
1623906167.730 0.000 0.000 0.000 0.000 0.000
1623906167.907 0.000 0.000 0.000 0.000 0.000
1623906168.092 0.000 0.000 0.000 0.000 0.000
1623906168.291 0.000 0.000 0.000 0.000 0.000
1623906168.835 0.000 0.000 0.000 0.000 0.000
1623906169.072 0.000 0.000 0.000 0.000 0.000
1623906169.241 0.000 0.000 0.000 0.000 0.000
1623906169.414 0.000 0.000 0.000 0.000 0.000
1623906169.591 0.000 0.000 0.000 0.000 0.000
1623906169.776 0.000 0.000 0.000 0.000 0.000
1623906169.975 0.000 0.000 0.000 0.000 0.000
1623906170.202 0.000 0.000 0.000 0.000 0.000
1623906170.440 0.000 0.000 0.000 0.000 0.000
1623906170.607 0.000 0.000 0.000 0.000 0.000
1623906171.095 0.000 0.000 0.000 0.000 0.000
1623906171.271 0.000 0.000 0.000 0.000 0.000
1623906171.455 0.000 0.000 0.000 0.000 0.000
1623906171.652 0.000 0.000 0.000 0.000 0.000
1623906171.879 0.000 0.000 0.000 0.000 0.000
1623906172.115 0.000 0.000 0.000 0.000 0.000
1623906172.282 0.000 0.000 0.000 0.000 0.000
1623906172.454 0.000 0.000 0.000 0.000 0.000
1623906172.631 0.000 0.000 0.000 0.000 0.000
1623906172.814 0.000 0.000 0.000 0.000 0.000
1623906173.328 0.000 0.000 0.000 0.000 0.000
1623906173.555 0.000 0.000 0.000 0.000 0.000
1623906173.792 0.000 0.000 0.000 0.000 0.000
1623906173.959 0.000 0.000 0.000 0.000 0.000
1623906174.131 0.000 0.000 0.000 0.000 0.000
1623906174.307 0.000 0.000 0.000 0.000 0.000
1623906174.490 0.000 0.000 0.000 0.000 0.000
1623906174.688 0.000 0.000 0.000 0.000 0.000
1623906174.914 0.000 0.000 0.000 0.000 0.000
1623906175.151 0.000 0.000 0.000 0.000 0.000
1623906175.635 0.000 0.000 0.000 0.000 0.000
1623906175.807 0.000 0.000 0.000 0.000 0.000
1623906175.983 0.000 0.000 0.000 0.000 0.000
1623906176.167 0.000 0.000 0.000 0.000 0.000
1623906176.364 0.000 0.000 0.000 0.000 0.000
1623906176.591 0.000 0.000 0.000 0.000 0.000
1623906176.827 0.000 0.000 0.000 0.000 0.000
1623906176.994 0.000 0.000 0.000 0.000 0.000
1623906177.166 0.000 0.000 0.000 0.000 0.000
1623906177.342 0.000 0.000 0.000 0.000 0.000
1623906177.844 0.000 0.000 0.000 0.000 0.000
1623906178.041 0.000 0.000 0.000 0.000 0.000
1623906178.267 0.000 0.000 0.000 0.000 0.000
1623906178.504 0.000 0.000 0.000 0.000 0.000
1623906178.671 0.000 0.000 0.000 0.000 0.000
1623906178.842 0.000 0.000 0.000 0.000 0.000
1623906179.019 0.000 0.000 0.000 0.000 0.000
1623906179.203 0.000 0.000 0.000 0.000 0.000
1623906179.402 0.000 0.000 0.000 0.000 0.000
1623906179.629 0.000 0.000 0.000 0.000 0.000
1623906180.187 0.000 0.000 0.000 0.000 0.000
1623906180.355 0.000 0.000 0.000 0.000 0.000
1623906180.528 0.000 0.000 0.000 0.000 0.000
1623906180.705 0.000 0.000 0.000 0.000 0.000
1623906180.890 0.000 0.000 0.000 0.000 0.000
1623906181.089 0.000 0.000 0.000 0.000 0.000
1623906181.316 0.000 0.000 0.000 0.000 0.000
1623906181.554 0.000 0.000 0.000 0.000 0.000
1623906181.722 0.000 0.000 0.000 0.000 0.000
1623906181.895 0.000 0.000 0.000 0.000 0.000
1623906182.394 0.000 0.000 0.000 0.000 0.000
1623906182.578 0.000 0.000 0.000 0.000 0.000
1623906182.777 0.000 0.000 0.000 0.000 0.000
1623906183.004 0.000 0.000 0.000 0.000 0.000
1623906183.242 0.000 0.000 0.000 0.000 0.000
1623906184.114 0.000 0.000 0.000 0.000 0.000
1623906184.291 0.000 0.000 0.000 0.000 0.000
1623906184.476 0.000 0.000 0.000 0.000 0.000
1623906184.674 0.000 0.000 0.000 0.000 0.000
1623906185.218 0.000 0.000 0.000 0.000 0.000
1623906185.456 0.000 0.000 0.000 0.000 0.000
1623906185.624 0.000 0.000 0.000 0.000 0.000
1623906185.796 0.000 0.000 0.000 0.000 0.000
1623906185.975 0.000 0.000 0.000 0.000 0.000
1623906186.160 0.000 0.000 0.000 0.000 0.000
1623906186.358 0.000 0.000 0.000 0.000 0.000
1623906186.586 0.000 0.000 0.000 0.000 0.000
1623906186.823 0.000 0.000 0.000 0.000 0.000
1623906186.991 0.000 0.000 0.000 0.000 0.000
1623906187.481 0.000 0.000 0.000 0.000 0.000
1623906187.658 0.000 0.000 0.000 0.000 0.000
1623906187.843 0.000 0.000 0.000 0.000 0.000
1623906188.041 0.000 0.000 0.000 0.000 0.000
1623906188.269 0.000 0.000 0.000 0.000 0.000
1623906188.506 0.000 0.000 0.000 0.000 0.000
1623906188.674 0.000 0.000 0.000 0.000 0.000
